MONTH_END_DATE,PRIMARY_PLAN_TYPE,COUNTRY_CODE,Monthly Active Users
2022-01-31,Canva Pro - NFP,TC,3
2022-01-31,Canva Pro - NFP,TC,3
2022-01-31,Canva Pro - NFP,TC,2
2022-01-31,Education,TC,22
2022-01-31,Education,TC,15
2022-01-31,Enterprise,TC,1
2022-02-28,Canva Pro - NFP,TC,2
2022-02-28,Canva Pro - NFP,TC,3
2022-02-28,Education,TC,7
2022-02-28,Education,TC,12
2022-02-28,Free,TC,517
2022-02-28,Free,TC,471
2022-03-31,Canva Pro,TC,201
2022-03-31,Canva Pro,TC,153
2022-03-31,Canva Pro,TC,177
2022-03-31,Canva Pro - NFP,TC,3
2022-03-31,Canva Pro - NFP,TC,2
2022-03-31,Free,TC,398
2022-04-30,Canva for Teams,TC,7
2022-04-30,Canva Pro,TC,172
2022-04-30,Canva Pro,TC,166
2022-04-30,Canva Pro - NFP,TC,2
2022-04-30,Canva Pro - NFP,TC,2
2022-05-31,Canva Pro - NFP,TC,2
2022-05-31,Canva Pro - NFP,TC,2
2022-05-31,Enterprise,TC,4
2022-05-31,Free,TC,398
2022-06-30,Canva Pro,TC,186
2022-06-30,Education,TC,12
2022-06-30,Education,TC,22
2022-06-30,Unknown,TC,1
2022-07-31,Canva Pro - NFP,TC,3
2022-07-31,Canva Pro - NFP,TC,3
2022-07-31,Education,TC,19
2022-07-31,Education,TC,7
2022-07-31,Education,TC,9
2022-08-31,Canva Pro,TC,186
2022-08-31,Canva Pro - NFP,TC,3
2022-08-31,Free,TC,463
2022-08-31,Free,TC,391
2022-09-30,Canva Pro,TC,177
2022-09-30,Education,TC,17
2022-09-30,Free,TC,438
2022-10-31,Education,TC,11
2022-10-31,Enterprise,TC,2
2022-10-31,Free,TC,631
2022-10-31,Free,TC,840
2022-10-31,Free,TC,608
2022-11-30,Canva Pro - NFP,TC,3
2022-11-30,Free,TC,619
2022-11-30,Free,TC,619
2022-11-30,Unknown,TC,1
2022-12-31,Education,TC,24
2022-12-31,Education,TC,25
2023-01-31,Free,TC,603
2023-01-31,Free,TC,749
2023-02-28,Canva for Teams,TC,10
2023-02-28,Canva for Teams,TC,9
2023-02-28,Canva Pro - NFP,TC,3
2023-02-28,Canva Pro - NFP,TC,3
2023-02-28,Education,TC,18
2023-02-28,Education,TC,11
2023-02-28,Education,TC,25
2023-03-31,Canva Pro,TC,288
2023-03-31,Canva Pro,TC,225
2023-03-31,Canva Pro - NFP,TC,3
2023-03-31,Education,TC,23
2023-03-31,Free,TC,758
2023-04-30,Canva Pro,TC,289
2023-04-30,Canva Pro,TC,288
2023-04-30,Canva Pro - NFP,TC,3
2023-04-30,Free,TC,608
2023-05-31,Canva Pro,TC,299
2023-05-31,Canva Pro,TC,269
2023-05-31,Canva Pro - NFP,TC,3
2023-05-31,Education,TC,22
2023-05-31,Education,TC,18
2023-06-30,Canva for Teams,TC,7
2023-06-30,Canva for Teams,TC,10
2023-06-30,Canva Pro,TC,269
2023-06-30,Canva Pro - NFP,TC,2
2023-06-30,Canva Pro - NFP,TC,2
2023-06-30,Canva Pro - NFP,TC,2
2023-06-30,Education,TC,23
2023-06-30,Unknown,TC,0
2023-07-31,Canva Pro,TC,277
2023-07-31,Canva Pro - NFP,TC,3
2023-07-31,Education,TC,24
2023-08-31,Canva for Teams,TC,10
2023-08-31,Canva Pro - NFP,TC,3
2023-08-31,Canva Pro - NFP,TC,2
2023-08-31,Canva Pro - NFP,TC,2
2023-08-31,Education,TC,24
2023-08-31,Free,TC,758
2023-09-30,Canva Pro,TC,289
2023-09-30,Canva Pro,TC,289
2023-09-30,Canva Pro - NFP,TC,3
2023-09-30,Canva Pro - NFP,TC,3
2023-10-31,Canva Pro,TC,329
2023-10-31,Canva Pro,TC,379
2023-10-31,Canva Pro - NFP,TC,3
2023-10-31,Canva Pro - NFP,TC,2
2023-10-31,Education,TC,24
2023-10-31,Unknown,TC,1
2023-11-30,Canva for Teams,TC,2
2023-11-30,Canva Pro,TC,385
2023-11-30,Canva Pro,TC,329
2023-11-30,Canva Pro,TC,336
2023-12-31,Canva Pro - NFP,TC,4
2023-12-31,Canva Pro - NFP,TC,3
2023-12-31,Canva Pro - NFP,TC,4
2023-12-31,Free,TC,995
2024-01-31,Canva Pro,TC,385
2024-01-31,Free,TC,942
2024-02-29,Canva Pro,TC,357
2024-02-29,Canva Pro,TC,372
2024-02-29,Canva Pro - NFP,TC,3
2024-02-29,Canva Pro - NFP,TC,3
2024-02-29,Education,TC,72
2024-02-29,Free,TC,1076
2024-02-29,Free,TC,1064
2024-02-29,Free,TC,995
2024-03-31,Canva Pro,TC,357
2024-03-31,Canva Pro,TC,379
2024-03-31,Canva Pro - NFP,TC,4
2024-03-31,Canva Pro - NFP,TC,3
2024-03-31,Education,TC,46
2024-03-31,Enterprise,TC,2
2024-03-31,Free,TC,828
2024-03-31,Free,TC,769
2024-03-31,Free,TC,942
2024-03-31,Unknown,TC,0
2024-04-30,Canva Pro,TC,379
2024-04-30,Canva Pro - NFP,TC,3
2024-04-30,Education,TC,55
2024-04-30,Education,TC,51
2024-04-30,Free,TC,996
2024-04-30,Unknown,TC,0
2024-05-31,Canva for Teams,TC,13
2024-05-31,Education,TC,41
2024-06-30,Canva Pro,TC,386
2024-06-30,Canva Pro,TC,385
2024-06-30,Canva Pro - NFP,TC,3
2024-06-30,Unknown,TC,0
2024-07-31,Free,TC,912
2024-07-31,Unknown,TC,1
2024-08-31,Canva Pro - NFP,TC,4
2024-08-31,Canva Pro - NFP,TC,3
2024-08-31,Education,TC,55
2024-08-31,Free,TC,1214
2024-09-30,Canva for Teams,TC,117
2024-09-30,Canva Pro,TC,341
2024-09-30,Education,TC,117
2024-09-30,Free,TC,1065
2024-09-30,Unknown,TC,1
2024-10-31,Canva Pro,TC,341
2024-10-31,Canva Pro,TC,316
2024-10-31,Canva Pro,TC,341
2024-10-31,Canva Pro - NFP,TC,3
2024-10-31,Canva Pro - NFP,TC,3
2024-10-31,Education,TC,120
2024-10-31,Education,TC,117
2024-10-31,Education,TC,74
2024-10-31,Education,TC,120
2024-10-31,Free,TC,766
2024-10-31,Unknown,TC,1
2024-11-30,Canva for Teams,TC,117
2024-11-30,Canva Pro,TC,331
2024-11-30,Canva Pro - NFP,TC,3
2024-11-30,Education,TC,74
2024-11-30,Free,TC,1081
2024-12-31,Canva Pro,TC,343
2024-12-31,Canva Pro,TC,329
2024-12-31,Canva Pro - NFP,TC,4
2024-12-31,Education,TC,71
2024-12-31,Education,TC,73
2020-01-31,Canva Pro,TD,8
2020-01-31,Free,TD,96
2020-01-31,Free,TD,95
2020-02-29,Canva Pro,TD,6
2020-02-29,Canva Pro,TD,2
2020-02-29,Canva Pro - NFP,TD,1
2020-02-29,Canva Pro - NFP,TD,1
2020-02-29,Education,TD,1
2020-02-29,Unknown,TD,1
2020-03-31,Canva for Teams,TD,6
2020-03-31,Canva Pro,TD,9
2020-03-31,Free,TD,131
2020-03-31,Free,TD,96
2020-04-30,Canva Pro - NFP,TD,1
2020-04-30,Free,TD,131
2020-04-30,Free,TD,120
2020-05-31,Free,TD,95
2020-06-30,Canva Pro,TD,5
2020-06-30,Unknown,TD,1
2020-07-31,Canva for Teams,TD,6
2020-07-31,Free,TD,131
2020-07-31,Free,TD,120
2020-08-31,Canva Pro,TD,2
2020-08-31,Education,TD,0
2020-08-31,Free,TD,133
2020-09-30,Canva Pro,TD,4
2020-09-30,Education,TD,0
2020-09-30,Education,TD,0
2020-10-31,Canva for Teams,TD,9
2020-10-31,Canva Pro,TD,2
2020-10-31,Canva Pro,TD,8
2020-10-31,Education,TD,1
2020-11-30,Canva Pro,TD,6
2020-11-30,Education,TD,1
2020-11-30,Free,TD,177
2020-12-31,Canva Pro,TD,19
2020-12-31,Education,TD,1
2020-12-31,Unknown,TD,1
2021-01-31,Canva Pro - NFP,TD,1
2021-02-28,Canva Pro - NFP,TD,1
2021-02-28,Education,TD,1
2021-02-28,Education,TD,0
2021-03-31,Canva Pro,TD,13
2021-03-31,Free,TD,195
2021-04-30,Canva Pro,TD,19
2021-04-30,Canva Pro,TD,19
2021-04-30,Free,TD,177
2021-05-31,Canva for Teams,TD,12
2021-05-31,Free,TD,177
2021-05-31,Unknown,TD,0
2021-06-30,Education,TD,1
2021-07-31,Canva Pro,TD,12
2021-07-31,Canva Pro - NFP,TD,1
2021-07-31,Education,TD,1
2021-07-31,Free,TD,318
2021-08-31,Canva Pro,TD,24
2021-09-30,Canva Pro,TD,13
2021-09-30,Education,TD,2
2021-09-30,Education,TD,1
2021-10-31,Canva Pro,TD,16
2021-10-31,Canva Pro,TD,13
2021-10-31,Education,TD,1
2021-10-31,Free,TD,318
2021-11-30,Canva for Teams,TD,13
2021-11-30,Canva Pro,TD,22
2021-11-30,Canva Pro,TD,17
2021-11-30,Free,TD,256
2021-11-30,Free,TD,256
2021-11-30,Free,TD,227
2021-12-31,Canva Pro,TD,12
2021-12-31,Free,TD,304
2022-01-31,Canva Pro,TD,13
2022-01-31,Canva Pro,TD,24
2022-01-31,Canva Pro - NFP,TD,3
2022-01-31,Canva Pro - NFP,TD,4
2022-01-31,Canva Pro - NFP,TD,4
2022-02-28,Canva Pro,TD,25
2022-02-28,Canva Pro,TD,25
2022-02-28,Canva Pro - NFP,TD,3
2022-02-28,Canva Pro - NFP,TD,2
2022-02-28,Education,TD,2
2022-02-28,Free,TD,419
2022-02-28,Free,TD,419
2022-03-31,Canva Pro,TD,43
2022-03-31,Canva Pro - NFP,TD,3
2022-03-31,Education,TD,3
2022-03-31,Free,TD,538
2022-03-31,Free,TD,555
2022-04-30,Canva Pro,TD,43
2022-04-30,Canva Pro,TD,31
2022-04-30,Canva Pro,TD,39
2022-04-30,Canva Pro - NFP,TD,4
2022-04-30,Free,TD,444
2022-04-30,Unknown,TD,3
2022-05-31,Canva Pro - NFP,TD,2
2022-05-31,Education,TD,2
2022-05-31,Free,TD,566
2022-05-31,Free,TD,555
2022-06-30,Canva for Teams,TD,38
2022-06-30,Canva Pro - NFP,TD,4
2022-06-30,Education,TD,2
2022-06-30,Unknown,TD,0
2022-07-31,Canva for Teams,TD,43
2022-07-31,Canva Pro,TD,25
2022-07-31,Canva Pro,TD,43
2022-07-31,Canva Pro - NFP,TD,2
2022-07-31,Education,TD,3
2022-07-31,Free,TD,444
2022-07-31,Free,TD,489
2022-07-31,Free,TD,489
2022-08-31,Canva Pro,TD,25
2022-08-31,Education,TD,2
2022-08-31,Free,TD,538
2022-08-31,Free,TD,555
2022-08-31,Free,TD,566
2022-08-31,Unknown,TD,3
2022-09-30,Canva Pro - NFP,TD,4
2022-09-30,Canva Pro - NFP,TD,4
2022-09-30,Education,TD,2
2022-10-31,Canva Pro,TD,31
2022-10-31,Canva Pro,TD,31
2022-10-31,Education,TD,4
2022-10-31,Free,TD,512
2022-11-30,Canva Pro,TD,25
2022-11-30,Canva Pro - NFP,TD,4
2022-11-30,Canva Pro - NFP,TD,4
2022-11-30,Canva Pro - NFP,TD,3
2022-11-30,Education,TD,3
2022-12-31,Canva Pro - NFP,TD,4
2022-12-31,Education,TD,0
2022-12-31,Education,TD,1
2022-12-31,Free,TD,818
2023-01-31,Canva Pro - NFP,TD,3
2023-01-31,Education,TD,3
2023-01-31,Free,TD,818
2023-01-31,Free,TD,762
2023-02-28,Education,TD,10
2023-02-28,Free,TD,948
2023-03-31,Canva for Teams,TD,55
2023-03-31,Canva Pro,TD,64
2023-03-31,Canva Pro,TD,64
2023-03-31,Education,TD,8
2023-03-31,Unknown,TD,9
2023-03-31,Unknown,TD,8
2023-04-30,Canva Pro - NFP,TD,6
2023-04-30,Free,TD,919
2023-04-30,Free,TD,1054
2023-04-30,Free,TD,1122
2023-05-31,Canva Pro,TD,73
2023-05-31,Canva Pro,TD,99
2023-05-31,Canva Pro - NFP,TD,6
2023-05-31,Education,TD,8
2023-06-30,Canva Pro,TD,78
2023-06-30,Canva Pro,TD,99
2023-06-30,Canva Pro,TD,80
2023-06-30,Canva Pro,TD,125
2023-06-30,Education,TD,8
2023-06-30,Free,TD,762
2023-07-31,Canva Pro,TD,80
2023-07-31,Canva Pro - NFP,TD,6
2023-07-31,Free,TD,762
2023-08-31,Canva for Teams,TD,84
2023-08-31,Free,TD,977
2023-09-30,Canva Pro,TD,102
2023-09-30,Canva Pro - NFP,TD,7
2023-09-30,Canva Pro - NFP,TD,6
2023-09-30,Free,TD,1122
2023-09-30,Free,TD,1054
2023-10-31,Canva for Teams,TD,61
2023-10-31,Canva Pro,TD,102
2023-10-31,Free,TD,1455
2023-10-31,Free,TD,1289
2023-10-31,Free,TD,1415
2023-11-30,Canva for Teams,TD,1
2023-11-30,Canva Pro,TD,73
2023-11-30,Canva Pro - NFP,TD,7
2023-11-30,Canva Pro - NFP,TD,6
2023-11-30,Canva Pro - NFP,TD,6
2023-11-30,Canva Pro - NFP,TD,6
2023-11-30,Education,TD,13
2023-11-30,Unknown,TD,11
2023-12-31,Canva Pro - NFP,TD,7
2023-12-31,Education,TD,8
2023-12-31,Free,TD,1771
2023-12-31,Free,TD,1790
2024-01-31,Free,TD,1455
2024-02-29,Canva for Teams,TD,26
2024-02-29,Canva Pro,TD,72
2024-02-29,Canva Pro - NFP,TD,7
2024-02-29,Canva Pro - NFP,TD,6
2024-02-29,Canva Pro - NFP,TD,6
2024-02-29,Unknown,TD,9
2024-03-31,Canva Pro,TD,91
2024-03-31,Canva Pro,TD,69
2024-03-31,Free,TD,1663
2024-04-30,Canva Pro,TD,69
2024-04-30,Canva Pro - NFP,TD,9
2024-04-30,Education,TD,14
2024-04-30,Education,TD,14
2024-04-30,Free,TD,1415
2024-04-30,Free,TD,1978
2024-04-30,Free,TD,1978
2024-05-31,Canva Pro,TD,81
2024-05-31,Canva Pro,TD,68
2024-05-31,Canva Pro - NFP,TD,8
2024-05-31,Canva Pro - NFP,TD,10
2024-06-30,Canva Pro - NFP,TD,11
2024-06-30,Canva Pro - NFP,TD,10
2024-06-30,Free,TD,1890
2024-06-30,Free,TD,1289
2024-06-30,Free,TD,1771
2024-07-31,Canva Pro,TD,73
2024-07-31,Canva Pro,TD,83
2024-07-31,Education,TD,15
2024-07-31,Free,TD,2573
2024-07-31,Free,TD,2573
2024-08-31,Canva Pro,TD,73
2024-08-31,Canva Pro - NFP,TD,32
2024-08-31,Education,TD,32
2024-08-31,Education,TD,32
2024-08-31,Free,TD,2308
2024-09-30,Education,TD,12
2024-09-30,Education,TD,96
2024-09-30,Free,TD,2162
2024-09-30,Free,TD,2405
2024-10-31,Canva Pro - NFP,TD,76
2024-10-31,Canva Pro - NFP,TD,66
2024-10-31,Canva Pro - NFP,TD,76
2024-10-31,Free,TD,2573
2024-10-31,Free,TD,2573
2024-10-31,Free,TD,2573
2024-11-30,Canva Pro - NFP,TD,1
2024-11-30,Canva Pro - NFP,TD,11
2024-11-30,Free,TD,2573
2024-11-30,Free,TD,2162
2024-12-31,Canva Pro - NFP,TD,96
2024-12-31,Canva Pro - NFP,TD,1
2024-12-31,Education,TD,66
2024-12-31,Education,TD,12
2024-12-31,Education,TD,12
2020-02-29,Canva Pro,TF,1
2020-02-29,Free,TF,1
2020-02-29,Free,TF,1
2020-02-29,Free,TF,1
2020-03-31,Free,TF,1
2020-06-30,Free,TF,1
2020-07-31,Free,TF,1
2020-10-31,Free,TF,2
2021-01-31,Free,TF,2
2021-01-31,Free,TF,2
2021-01-31,Free,TF,1
2021-03-31,Free,TF,1
2021-04-30,Free,TF,1
2021-04-30,Free,TF,1
2021-05-31,Free,TF,1
2021-06-30,Free,TF,2
2021-08-31,Free,TF,2
2021-09-30,Free,TF,1
2021-10-31,Free,TF,2
2021-10-31,Free,TF,2
2021-11-30,Free,TF,1
2021-12-31,Free,TF,1
2021-12-31,Free,TF,1
2022-01-31,Free,TF,0
2022-02-28,Free,TF,1
2022-03-31,Free,TF,0
2022-05-31,Free,TF,0
2022-07-31,Free,TF,1
2022-07-31,Free,TF,0
2022-07-31,Free,TF,1
2022-07-31,Free,TF,1
2022-09-30,Free,TF,1
2022-10-31,Canva Pro,TF,0
2022-10-31,Free,TF,0
2022-11-30,Free,TF,2
2022-11-30,Free,TF,0
2023-01-31,Free,TF,1
2023-07-31,Free,TF,1
2023-08-31,Free,TF,1
2023-09-30,Free,TF,1
2023-09-30,Free,TF,1
2023-09-30,Free,TF,1
2023-12-31,Free,TF,1
2024-03-31,Canva Pro,TF,1
2024-05-31,Canva for Teams,TF,0
2024-05-31,Education,TF,1
2024-06-30,Education,TF,1
2024-07-31,Canva for Teams,TF,1
2024-07-31,Education,TF,1
2024-07-31,Education,TF,1
2024-08-31,Canva for Teams,TF,0
2024-08-31,Education,TF,0
2024-08-31,Education,TF,1
2024-09-30,Education,TF,1
2024-09-30,Education,TF,0
2024-09-30,Education,TF,1
2024-10-31,Education,TF,0
2024-11-30,Canva for Teams,TF,1
2024-11-30,Education,TF,1
2024-12-31,Canva for Teams,TF,0
2024-12-31,Canva for Teams,TF,0
2024-12-31,Education,TF,0
2024-12-31,Education,TF,1
2020-01-31,Canva Pro - NFP,TG,5
2020-01-31,Free,TG,862
2020-01-31,Free,TG,862
2020-01-31,Unknown,TG,1
2020-02-29,Canva Pro,TG,53
2020-02-29,Unknown,TG,1
2020-03-31,Canva Pro - NFP,TG,4
2020-03-31,Canva Pro - NFP,TG,5
2020-03-31,Canva Pro - NFP,TG,2
2020-03-31,Canva Pro - NFP,TG,4
2020-03-31,Domain,TG,1
2020-04-30,Canva for Teams,TG,21
2020-04-30,Canva Pro,TG,40
2020-04-30,Canva Pro,TG,57
2020-04-30,Canva Pro,TG,40
2020-04-30,Canva Pro,TG,53
2020-04-30,Canva Pro,TG,26
2020-04-30,Education,TG,4
2020-05-31,Canva Pro - NFP,TG,5
2020-05-31,Education,TG,1
2020-05-31,Education,TG,2
2020-05-31,Free,TG,695
2020-06-30,Canva Pro,TG,45
2020-06-30,Canva Pro - NFP,TG,2
2020-06-30,Canva Pro - NFP,TG,4
2020-06-30,Education,TG,0
2020-06-30,Education,TG,1
2020-07-31,Canva Pro - NFP,TG,2
2020-07-31,Canva Pro - NFP,TG,2
2020-07-31,Education,TG,1
2020-07-31,Free,TG,1278
2020-08-31,Canva Pro,TG,53
2020-08-31,Canva Pro - NFP,TG,2
2020-08-31,Education,TG,1
2020-08-31,Free,TG,1240
2020-08-31,Free,TG,1288
2020-08-31,Free,TG,1393
2020-09-30,Canva Pro,TG,45
2020-09-30,Canva Pro,TG,53
2020-09-30,Canva Pro,TG,40
2020-09-30,Canva Pro,TG,40
2020-09-30,Free,TG,1288
2020-10-31,Canva for Teams,TG,26
2020-10-31,Canva Pro - NFP,TG,11
2020-10-31,Education,TG,0
2020-10-31,Education,TG,1
2020-10-31,Free,TG,1060
2020-11-30,Domain,TG,2
2020-11-30,Domain,TG,0
2020-11-30,Education,TG,1
2020-11-30,Free,TG,1142
2020-11-30,Free,TG,1181
2020-11-30,Free,TG,1487
2020-11-30,Unknown,TG,1
2020-12-31,Canva for Teams,TG,68
2020-12-31,Canva for Teams,TG,76
2020-12-31,Canva Pro - NFP,TG,7
2020-12-31,Education,TG,2
2020-12-31,Education,TG,2
2020-12-31,Free,TG,1181
2020-12-31,Unknown,TG,0
2021-01-31,Canva Pro - NFP,TG,8
2021-01-31,Canva Pro - NFP,TG,9
2021-01-31,Canva Pro - NFP,TG,8
2021-01-31,Education,TG,0
2021-02-28,Canva Pro - NFP,TG,9
2021-02-28,Canva Pro - NFP,TG,10
2021-02-28,Education,TG,1
2021-02-28,Education,TG,0
2021-02-28,Free,TG,1487
2021-02-28,Unknown,TG,1
2021-03-31,Canva for Teams,TG,78
2021-03-31,Canva Pro,TG,73
2021-03-31,Canva Pro - NFP,TG,7
2021-03-31,Canva Pro - NFP,TG,7
2021-03-31,Education,TG,1
2021-03-31,Education,TG,4
2021-03-31,Unknown,TG,1
2021-04-30,Canva Pro - NFP,TG,7
2021-04-30,Free,TG,2361
2021-05-31,Canva Pro,TG,71
2021-05-31,Canva Pro,TG,66
2021-05-31,Education,TG,1
2021-05-31,Free,TG,1552
2021-06-30,Canva Pro,TG,76
2021-06-30,Free,TG,1853
2021-06-30,Free,TG,1552
2021-06-30,Free,TG,1853
2021-06-30,Unknown,TG,2
2021-07-31,Canva Pro,TG,124
2021-07-31,Canva Pro,TG,94
2021-07-31,Education,TG,6
2021-07-31,Education,TG,6
2021-07-31,Education,TG,8
2021-07-31,Education,TG,2
2021-07-31,Education,TG,6
2021-07-31,Education,TG,6
2021-07-31,Free,TG,2208
2021-07-31,Unknown,TG,6
2021-08-31,Canva Pro,TG,66
2021-08-31,Canva Pro - NFP,TG,9
2021-08-31,Canva Pro - NFP,TG,8
2021-08-31,Education,TG,6
2021-08-31,Free,TG,1659
2021-08-31,Free,TG,2426
2021-09-30,Canva Pro - NFP,TG,8
2021-09-30,Education,TG,0
2021-09-30,Education,TG,0
2021-09-30,Free,TG,2208
2021-10-31,Canva Pro,TG,71
2021-10-31,Canva Pro - NFP,TG,15
2021-10-31,Education,TG,16
2021-11-30,Canva Pro,TG,73
2021-11-30,Canva Pro - NFP,TG,10
2021-11-30,Canva Pro - NFP,TG,10
2021-11-30,Education,TG,17
2021-11-30,Education,TG,19
2021-12-31,Domain,TG,10
2022-01-31,Canva Pro - NFP,TG,10
2022-01-31,Free,TG,3822
2022-01-31,Unknown,TG,1
2022-02-28,Canva for Teams,TG,256
2022-02-28,Free,TG,3523
2022-02-28,Free,TG,2593
2022-03-31,Canva Pro,TG,160
2022-04-30,Canva Pro,TG,203
2022-04-30,Canva Pro - NFP,TG,9
2022-04-30,Canva Pro - NFP,TG,15
2022-04-30,Free,TG,3435
2022-05-31,Canva Pro,TG,137
2022-05-31,Canva Pro,TG,138
2022-05-31,Canva Pro,TG,138
2022-05-31,Education,TG,19
2022-05-31,Free,TG,4506
2022-06-30,Canva Pro,TG,174
2022-06-30,Canva Pro - NFP,TG,10
2022-06-30,Domain,TG,17
2022-06-30,Education,TG,19
2022-06-30,Education,TG,21
2022-06-30,Free,TG,2786
2022-06-30,Unknown,TG,0
2022-07-31,Domain,TG,10
2022-07-31,Education,TG,12
2022-07-31,Free,TG,3893
2022-07-31,Unknown,TG,0
2022-08-31,Canva for Teams,TG,256
2022-08-31,Canva Pro,TG,256
2022-08-31,Canva Pro,TG,203
2022-08-31,Canva Pro - NFP,TG,27
2022-08-31,Canva Pro - NFP,TG,12
2022-08-31,Canva Pro - NFP,TG,24
2022-08-31,Domain,TG,21
2022-08-31,Unknown,TG,1
2022-09-30,Canva Pro,TG,137
2022-09-30,Canva Pro,TG,141
2022-09-30,Canva Pro - NFP,TG,17
2022-09-30,Unknown,TG,0
2022-10-31,Canva Pro,TG,180
2022-10-31,Canva Pro,TG,203
2022-10-31,Canva Pro,TG,247
2022-10-31,Canva Pro,TG,137
2022-10-31,Canva Pro - NFP,TG,12
2022-10-31,Education,TG,24
2022-10-31,Free,TG,2863
2022-10-31,Free,TG,3893
2022-11-30,Canva for Teams,TG,212
2022-11-30,Education,TG,31
2022-12-31,Domain,TG,0
2022-12-31,Education,TG,22
2023-01-31,Canva for Teams,TG,527
2023-01-31,Canva Pro - NFP,TG,22
2023-01-31,Education,TG,31
2023-01-31,Education,TG,26
2023-01-31,Education,TG,26
2023-01-31,Free,TG,6383
2023-01-31,Free,TG,5533
2023-02-28,Canva Pro - NFP,TG,26
2023-02-28,Canva Pro - NFP,TG,42
2023-02-28,Education,TG,21
2023-03-31,Canva Pro,TG,536
2023-04-30,Canva Pro - NFP,TG,37
2023-04-30,Free,TG,6109
2023-04-30,Free,TG,6132
2023-05-31,Canva Pro,TG,382
2023-05-31,Education,TG,81
2023-05-31,Free,TG,5887
2023-05-31,Free,TG,6383
2023-06-30,Canva Pro,TG,304
2023-06-30,Canva Pro,TG,536
2023-06-30,Education,TG,55
2023-06-30,Education,TG,55
2023-06-30,Education,TG,50
2023-06-30,Free,TG,5897
2023-07-31,Canva for Teams,TG,0
2023-07-31,Canva Pro,TG,857
2023-07-31,Canva Pro - NFP,TG,34
2023-07-31,Education,TG,49
2023-07-31,Free,TG,7854
2023-07-31,Free,TG,7953
2023-08-31,Canva Pro - NFP,TG,41
2023-08-31,Education,TG,53
2023-08-31,Education,TG,47
2023-08-31,Education,TG,47
2023-08-31,Education,TG,55
2023-08-31,Unknown,TG,0
2023-09-30,Canva for Teams,TG,547
2023-09-30,Canva Pro,TG,382
2023-09-30,Canva Pro,TG,616
2023-09-30,Free,TG,7936
2023-09-30,Unknown,TG,0
2023-09-30,Unknown,TG,0
2023-10-31,Canva Pro,TG,436
2023-10-31,Education,TG,47
2023-11-30,Canva Pro - NFP,TG,41
2023-11-30,Domain,TG,0
2023-11-30,Domain,TG,1
2023-11-30,Free,TG,8619
2023-11-30,Unknown,TG,1
2023-12-31,Canva Pro,TG,317
2023-12-31,Canva Pro,TG,293
2023-12-31,Canva Pro,TG,318
2023-12-31,Canva Pro - NFP,TG,41
2023-12-31,Free,TG,8619
2023-12-31,Free,TG,8093
2023-12-31,Free,TG,7843
2023-12-31,Unknown,TG,0
2024-01-31,Canva Pro,TG,218
2024-01-31,Canva Pro,TG,318
2024-01-31,Canva Pro - NFP,TG,41
2024-01-31,Canva Pro - NFP,TG,46
2024-01-31,Education,TG,67
2024-01-31,Unknown,TG,1
2024-01-31,Unknown,TG,1
2024-02-29,Canva Pro - NFP,TG,33
2024-02-29,Canva Pro - NFP,TG,33
2024-02-29,Canva Pro - NFP,TG,33
2024-02-29,Education,TG,81
2024-02-29,Free,TG,7982
2024-02-29,Unknown,TG,0
2024-02-29,Unknown,TG,0
2024-02-29,Unknown,TG,1
2024-03-31,Canva for Teams,TG,606
2024-03-31,Canva Pro - NFP,TG,54
2024-03-31,Canva Pro - NFP,TG,101
2024-03-31,Education,TG,90
2024-03-31,Free,TG,7794
2024-03-31,Free,TG,7854
2024-03-31,Unknown,TG,1
2024-04-30,Canva Pro - NFP,TG,157
2024-04-30,Domain,TG,0
2024-04-30,Unknown,TG,1
2024-05-31,Canva for Teams,TG,631
2024-05-31,Education,TG,101
2024-05-31,Education,TG,90
2024-05-31,Free,TG,7953
2024-05-31,Free,TG,7679
2024-06-30,Canva Pro,TG,315
2024-06-30,Canva Pro,TG,315
2024-06-30,Canva Pro - NFP,TG,52
2024-06-30,Domain,TG,1
2024-06-30,Domain,TG,1
2024-06-30,Education,TG,52
2024-06-30,Education,TG,48
2024-06-30,Free,TG,8093
2024-06-30,Free,TG,7854
2024-07-31,Canva Pro - NFP,TG,131
2024-07-31,Education,TG,128
2024-07-31,Free,TG,10428
2024-07-31,Free,TG,9759
2024-08-31,Canva Pro,TG,218
2024-08-31,Canva Pro - NFP,TG,71
2024-08-31,Education,TG,283
2024-08-31,Free,TG,11243
2024-08-31,Unknown,TG,0
2024-09-30,Free,TG,9759
2024-09-30,Unknown,TG,0
2024-09-30,Unknown,TG,1
2024-10-31,Canva for Teams,TG,606
2024-10-31,Canva for Teams,TG,344
2024-10-31,Canva for Teams,TG,680
2024-10-31,Canva Pro,TG,218
2024-10-31,Canva Pro,TG,293
2024-10-31,Canva Pro - NFP,TG,0
2024-10-31,Canva Pro - NFP,TG,1
2024-10-31,Canva Pro - NFP,TG,52
2024-10-31,Domain,TG,71
2024-10-31,Education,TG,598
2024-10-31,Free,TG,10428
2024-11-30,Canva Pro,TG,293
2024-11-30,Canva Pro - NFP,TG,52
2024-11-30,Education,TG,598
2024-12-31,Canva for Teams,TG,687
2024-12-31,Canva Pro - NFP,TG,0
2024-12-31,Domain,TG,0
2024-12-31,Education,TG,200
2024-12-31,Free,TG,11046
2024-12-31,Free,TG,11076
2020-01-31,Canva Pro,TH,13288
